,seed,model,rmsd_gr,rmsd_i2,rank,plddt,trial,scale,asp,phe
251,57,5,2.404016256,18.61540794,92,87.6,Abl1 M290L,256:512 Second Replicate,56.41890335,56.41890335
252,36,3,2.34770155,18.37091064,93,87.5,Abl1 M290L,256:512 Second Replicate,58.9645462,58.9645462
253,52,5,2.306186199,18.30071068,94,87.5,Abl1 M290L,256:512 Second Replicate,32.89908218,32.89908218
254,53,5,2.611274719,18.59922791,95,87.5,Abl1 M290L,256:512 Second Replicate,33.95837784,33.95837784
255,51,5,2.76329565,18.53601646,96,87.5,Abl1 M290L,256:512 Second Replicate,35.3624649,35.3624649
256,39,5,2.418095112,18.62368774,97,87.5,Abl1 M290L,256:512 Second Replicate,34.44699097,34.44699097
257,63,5,2.574070215,18.59363556,98,87.4,Abl1 M290L,256:512 Second Replicate,30.08626938,30.08626938
258,61,5,3.042520285,18.59794807,99,87.4,Abl1 M290L,256:512 Second Replicate,32.99573898,32.99573898
259,60,1,2.314728737,18.4239502,100,87.3,Abl1 M290L,256:512 Second Replicate,54.97388458,54.97388458
260,34,1,2.427592754,18.39722443,101,87.3,Abl1 M290L,256:512 Second Replicate,60.05200577,60.05200577
261,33,1,2.34029603,18.43213272,102,87.2,Abl1 M290L,256:512 Second Replicate,62.69527817,62.69527817
262,51,3,2.52767849,18.23697662,103,87.2,Abl1 M290L,256:512 Second Replicate,57.575737,57.575737
263,55,1,2.329190016,18.43104744,104,87.2,Abl1 M290L,256:512 Second Replicate,57.29892731,57.29892731
264,39,1,2.314519882,18.51431656,105,87.2,Abl1 M290L,256:512 Second Replicate,60.5594635,60.5594635
265,50,1,2.386818409,18.40855598,106,87.2,Abl1 M290L,256:512 Second Replicate,53.81064224,53.81064224
266,37,5,2.514939547,18.49853897,107,87.2,Abl1 M290L,256:512 Second Replicate,35.21332169,35.21332169
267,40,4,11.60741425,13.900527,108,87.2,Abl1 M290L,256:512 Second Replicate,57.54564667,57.54564667
268,44,5,2.941652298,18.650177,109,87.1,Abl1 M290L,256:512 Second Replicate,33.35137939,33.35137939
269,40,5,2.573410273,18.53206444,110,87.1,Abl1 M290L,256:512 Second Replicate,35.85494232,35.85494232
270,56,2,2.696807384,18.50107384,111,87.1,Abl1 M290L,256:512 Second Replicate,63.38456345,63.38456345
271,56,5,2.525491476,18.48565292,112,87.1,Abl1 M290L,256:512 Second Replicate,34.56304932,34.56304932
272,37,3,14.4509697,7.017146587,113,87.1,Abl1 M290L,256:512 Second Replicate,31.66821671,31.66821671
273,34,3,2.640703678,18.38253784,114,87,Abl1 M290L,256:512 Second Replicate,55.83343124,55.83343124
274,39,3,2.384588003,18.42000389,115,86.9,Abl1 M290L,256:512 Second Replicate,57.7484169,57.7484169
275,43,5,2.527369499,18.68596268,116,86.9,Abl1 M290L,256:512 Second Replicate,34.37922668,34.37922668
276,45,1,2.420737028,18.44633865,117,86.9,Abl1 M290L,256:512 Second Replicate,55.45720291,55.45720291
277,43,3,2.409223318,18.39725494,118,86.9,Abl1 M290L,256:512 Second Replicate,53.23748779,53.23748779
278,58,1,2.401258469,18.49214745,119,86.9,Abl1 M290L,256:512 Second Replicate,57.89434814,57.89434814
279,63,3,14.39054871,7.261056423,120,86.9,Abl1 M290L,256:512 Second Replicate,27.21849632,27.21849632
280,62,3,2.468492985,18.41244125,121,86.9,Abl1 M290L,256:512 Second Replicate,59.96003723,59.96003723
281,59,1,2.30691123,18.46956062,122,86.8,Abl1 M290L,256:512 Second Replicate,60.1914978,60.1914978
282,49,1,2.342756271,18.42188644,123,86.8,Abl1 M290L,256:512 Second Replicate,56.27660751,56.27660751
283,41,3,3.360789776,18.69304276,124,86.8,Abl1 M290L,256:512 Second Replicate,53.36428833,53.36428833
284,61,1,2.392923594,18.51965714,125,86.8,Abl1 M290L,256:512 Second Replicate,59.71190262,59.71190262
285,63,4,5.664013863,17.96629143,126,86.8,Abl1 M290L,256:512 Second Replicate,47.59738159,47.59738159
286,60,2,2.670523643,18.5713768,127,86.7,Abl1 M290L,256:512 Second Replicate,57.25920105,57.25920105
287,55,3,4.161888123,18.64826965,128,86.7,Abl1 M290L,256:512 Second Replicate,49.16461563,49.16461563
288,46,5,2.805477858,18.63648796,129,86.6,Abl1 M290L,256:512 Second Replicate,29.97854805,29.97854805
289,57,3,11.97754765,12.68050957,130,86.6,Abl1 M290L,256:512 Second Replicate,50.69537735,50.69537735
290,42,1,2.344979286,18.20761108,131,86.6,Abl1 M290L,256:512 Second Replicate,57.99900055,57.99900055
291,58,3,14.30074692,7.3998456,132,86.6,Abl1 M290L,256:512 Second Replicate,27.62511063,27.62511063
292,49,3,14.08592415,7.723534584,133,86.6,Abl1 M290L,256:512 Second Replicate,51.47682571,51.47682571
293,47,5,2.409816027,18.6551609,134,86.4,Abl1 M290L,256:512 Second Replicate,33.2556839,33.2556839
294,38,3,2.64162612,18.42460251,135,86.4,Abl1 M290L,256:512 Second Replicate,49.90886307,49.90886307
295,46,3,2.549004078,18.5572319,136,86.3,Abl1 M290L,256:512 Second Replicate,53.61774063,53.61774063
296,35,3,2.768129826,18.43933105,137,86.3,Abl1 M290L,256:512 Second Replicate,30.18195724,30.18195724
297,35,2,2.542373419,18.45783997,138,86.2,Abl1 M290L,256:512 Second Replicate,59.08185196,59.08185196
298,57,1,2.632394552,18.26184082,139,86.2,Abl1 M290L,256:512 Second Replicate,60.86854935,60.86854935
299,40,2,2.788507938,18.5814476,140,86.2,Abl1 M290L,256:512 Second Replicate,60.94680405,60.94680405
300,37,1,2.294506788,18.3122406,141,86.2,Abl1 M290L,256:512 Second Replicate,61.04040527,61.04040527
301,43,1,2.454333782,18.36515999,142,86.1,Abl1 M290L,256:512 Second Replicate,55.51074219,55.51074219
302,56,3,3.814910173,18.33422089,143,86.1,Abl1 M290L,256:512 Second Replicate,57.29555893,57.29555893
303,56,1,2.450828314,18.49056053,144,86,Abl1 M290L,256:512 Second Replicate,59.30207825,59.30207825
304,42,3,12.85544682,11.81962681,145,85.9,Abl1 M290L,256:512 Second Replicate,29.20770836,29.20770836
305,53,1,3.429595947,18.33070183,146,85.9,Abl1 M290L,256:512 Second Replicate,57.45067596,57.45067596
306,47,3,2.549949884,18.33704948,147,85.8,Abl1 M290L,256:512 Second Replicate,54.06227875,54.06227875
307,44,2,2.984146833,18.63787651,148,85.7,Abl1 M290L,256:512 Second Replicate,56.79581833,56.79581833
308,44,3,14.87216663,6.18939352,149,85.6,Abl1 M290L,256:512 Second Replicate,55.92844009,55.92844009
309,54,3,4.063800335,18.68920326,150,85.6,Abl1 M290L,256:512 Second Replicate,50.48313522,50.48313522
310,40,1,2.382700443,18.41049576,151,85.5,Abl1 M290L,256:512 Second Replicate,59.19550705,59.19550705
311,51,1,5.781710625,17.42959785,152,85.4,Abl1 M290L,256:512 Second Replicate,56.36560059,56.36560059
312,32,1,2.537371874,18.30986214,153,85.2,Abl1 M290L,256:512 Second Replicate,57.53875732,57.53875732
313,35,1,4.986115456,17.93335342,154,85.1,Abl1 M290L,256:512 Second Replicate,53.88031769,53.88031769
314,60,3,8.657693863,15.86327553,155,85.1,Abl1 M290L,256:512 Second Replicate,33.14818192,33.14818192
315,40,3,2.876444101,18.5568428,156,0,Abl1 M290L,256:512 Second Replicate,33.91499329,33.91499329
316,43,2,3.216216803,18.13331985,157,0,Abl1 M290L,256:512 Second Replicate,57.79562759,57.79562759
317,44,1,8.792902946,15.72397518,158,0,Abl1 M290L,256:512 Second Replicate,55.37682724,55.37682724
318,63,1,2.61984849,18.26849556,159,0,Abl1 M290L,256:512 Second Replicate,55.43152237,55.43152237
319,61,3,3.592125416,18.46408081,160,0,Abl1 M290L,256:512 Second Replicate,47.15102768,47.15102768
320,72,4,2.277995825,18.50287056,1,90.7,Abl1 M290L,256:512 Third Replicate,61.35645676,61.35645676
321,71,4,2.342005014,18.50837326,2,90.4,Abl1 M290L,256:512 Third Replicate,60.80356598,60.80356598
322,94,4,2.370720863,18.43569565,3,90.2,Abl1 M290L,256:512 Third Replicate,59.6890831,59.6890831
323,82,4,2.322149992,18.44511223,4,90.1,Abl1 M290L,256:512 Third Replicate,61.30348206,61.30348206
324,81,4,2.284290314,18.49749756,5,90.1,Abl1 M290L,256:512 Third Replicate,61.92750168,61.92750168
325,86,4,2.377686262,18.50885963,6,90,Abl1 M290L,256:512 Third Replicate,64.61823273,64.61823273
326,80,4,2.288301229,18.38307381,7,89.9,Abl1 M290L,256:512 Third Replicate,62.82069397,62.82069397
327,77,4,2.348374367,18.47609329,8,89.8,Abl1 M290L,256:512 Third Replicate,61.94702911,61.94702911
328,89,4,2.341741085,18.4648838,9,89.8,Abl1 M290L,256:512 Third Replicate,58.9670105,58.9670105
329,79,4,2.323148012,18.47782135,10,89.8,Abl1 M290L,256:512 Third Replicate,64.49695587,64.49695587
330,66,4,2.393526077,18.43418884,11,89.8,Abl1 M290L,256:512 Third Replicate,57.74771881,57.74771881
331,78,4,2.339630365,18.44431686,12,89.8,Abl1 M290L,256:512 Third Replicate,62.55592728,62.55592728
332,69,4,2.324579716,18.4243927,13,89.6,Abl1 M290L,256:512 Third Replicate,60.15816116,60.15816116
333,95,4,2.334097385,18.48251534,14,89.6,Abl1 M290L,256:512 Third Replicate,57.30198669,57.30198669
334,94,2,2.361120224,18.44615364,15,89.6,Abl1 M290L,256:512 Third Replicate,61.5268631,61.5268631
335,72,3,2.315267563,18.42300034,16,89.6,Abl1 M290L,256:512 Third Replicate,55.97590637,55.97590637
336,67,4,2.324639082,18.52096176,17,89.6,Abl1 M290L,256:512 Third Replicate,61.60080719,61.60080719
337,74,4,2.353138924,18.48610115,18,89.5,Abl1 M290L,256:512 Third Replicate,60.0573082,60.0573082
338,93,4,2.355891943,18.46764946,19,89.5,Abl1 M290L,256:512 Third Replicate,61.26828766,61.26828766
339,84,4,2.395022392,18.4618187,20,89.4,Abl1 M290L,256:512 Third Replicate,58.80441284,58.80441284
340,78,1,2.351523399,18.29018211,21,89.4,Abl1 M290L,256:512 Third Replicate,59.14583969,59.14583969
341,68,4,2.337734699,18.53177071,22,89.4,Abl1 M290L,256:512 Third Replicate,60.17157745,60.17157745
342,72,5,2.275004864,18.48558426,23,89.4,Abl1 M290L,256:512 Third Replicate,34.58027649,34.58027649
343,83,2,2.324254036,18.53273201,24,89.2,Abl1 M290L,256:512 Third Replicate,64.97819519,64.97819519
344,91,4,2.384843111,18.41857147,25,89.2,Abl1 M290L,256:512 Third Replicate,63.85424423,63.85424423
345,64,4,2.36049509,18.42549515,26,89.2,Abl1 M290L,256:512 Third Replicate,57.98260117,57.98260117
346,65,4,2.314265251,18.42843056,27,89.2,Abl1 M290L,256:512 Third Replicate,59.10914612,59.10914612
347,85,4,2.255867958,18.41912842,28,89.2,Abl1 M290L,256:512 Third Replicate,61.62354279,61.62354279
348,90,4,2.402198315,18.50077057,29,89.1,Abl1 M290L,256:512 Third Replicate,61.0896759,61.0896759
349,75,3,2.38667202,18.28492165,30,89.1,Abl1 M290L,256:512 Third Replicate,55.12447739,55.12447739
350,70,2,2.254405499,18.43628311,31,89,Abl1 M290L,256:512 Third Replicate,58.84339905,58.84339905
351,90,2,2.324526548,18.43762589,32,89,Abl1 M290L,256:512 Third Replicate,60.33457947,60.33457947
352,93,1,2.357854128,18.47263527,33,88.9,Abl1 M290L,256:512 Third Replicate,56.52670288,56.52670288
353,92,4,2.532911062,18.52166748,34,88.9,Abl1 M290L,256:512 Third Replicate,61.61700821,61.61700821
354,80,5,2.293215036,18.43935013,35,88.9,Abl1 M290L,256:512 Third Replicate,35.31897736,35.31897736
355,72,2,2.306205988,18.50451088,36,88.9,Abl1 M290L,256:512 Third Replicate,62.76448059,62.76448059
356,94,1,2.399177074,18.43000031,37,88.9,Abl1 M290L,256:512 Third Replicate,59.13193893,59.13193893
357,81,2,2.29573679,18.50853729,38,88.9,Abl1 M290L,256:512 Third Replicate,62.24517441,62.24517441
358,85,5,2.371246099,18.73628235,39,88.9,Abl1 M290L,256:512 Third Replicate,33.77133179,33.77133179
359,86,2,2.43597579,18.55044937,40,88.9,Abl1 M290L,256:512 Third Replicate,65.22415924,65.22415924
360,86,5,2.323682308,18.55132866,41,88.9,Abl1 M290L,256:512 Third Replicate,34.75259781,34.75259781
361,93,5,2.34975028,18.49882698,42,88.8,Abl1 M290L,256:512 Third Replicate,33.26879501,33.26879501
362,75,2,2.329912424,18.47133446,43,88.8,Abl1 M290L,256:512 Third Replicate,60.61629105,60.61629105
363,66,2,2.336328268,18.40301323,44,88.8,Abl1 M290L,256:512 Third Replicate,59.55388641,59.55388641
364,94,5,2.35557127,18.39705658,45,88.8,Abl1 M290L,256:512 Third Replicate,54.69968033,54.69968033
365,95,2,2.32503891,18.48573685,46,88.7,Abl1 M290L,256:512 Third Replicate,56.90848923,56.90848923
366,73,5,2.318798065,18.41136169,47,88.7,Abl1 M290L,256:512 Third Replicate,55.05049133,55.05049133
367,71,2,2.372780085,18.54265022,48,88.7,Abl1 M290L,256:512 Third Replicate,58.11046982,58.11046982
368,70,4,2.373553514,18.41957283,49,88.7,Abl1 M290L,256:512 Third Replicate,59.12373734,59.12373734
369,77,1,2.431981802,18.46617699,50,88.6,Abl1 M290L,256:512 Third Replicate,60.13364029,60.13364029
370,65,5,2.272097588,18.47273636,51,88.6,Abl1 M290L,256:512 Third Replicate,34.31656647,34.31656647
371,76,5,2.334205866,18.56977463,52,88.6,Abl1 M290L,256:512 Third Replicate,56.38174057,56.38174057
372,89,5,2.331392765,18.42331505,53,88.6,Abl1 M290L,256:512 Third Replicate,33.17868423,33.17868423
373,66,5,2.374845505,18.51460838,54,88.6,Abl1 M290L,256:512 Third Replicate,33.97000504,33.97000504
374,73,4,2.440520525,18.45388412,55,88.6,Abl1 M290L,256:512 Third Replicate,60.3359375,60.3359375
375,82,2,2.360613823,18.47414589,56,88.5,Abl1 M290L,256:512 Third Replicate,62.58832932,62.58832932
376,83,5,2.280971766,18.50739098,57,88.5,Abl1 M290L,256:512 Third Replicate,34.76710892,34.76710892
377,68,2,2.328295231,18.53344727,58,88.5,Abl1 M290L,256:512 Third Replicate,60.22524643,60.22524643
378,87,2,2.421102762,18.51966095,59,88.5,Abl1 M290L,256:512 Third Replicate,60.46217346,60.46217346
379,88,5,2.345271587,18.44493484,60,88.5,Abl1 M290L,256:512 Third Replicate,35.36201859,35.36201859
380,67,2,2.312423229,18.46755028,61,88.5,Abl1 M290L,256:512 Third Replicate,61.35135269,61.35135269
381,84,2,2.346812487,18.62771988,62,88.4,Abl1 M290L,256:512 Third Replicate,56.84804535,56.84804535
382,65,2,2.344458818,18.52186012,63,88.4,Abl1 M290L,256:512 Third Replicate,58.35163116,58.35163116
383,77,2,2.399031639,18.53725052,64,88.4,Abl1 M290L,256:512 Third Replicate,63.73755646,63.73755646
384,95,5,2.196298838,18.47622871,65,88.4,Abl1 M290L,256:512 Third Replicate,31.69416046,31.69416046
385,89,2,2.348578453,18.44535446,66,88.4,Abl1 M290L,256:512 Third Replicate,60.54538727,60.54538727
386,92,2,2.407650709,18.46523476,67,88.4,Abl1 M290L,256:512 Third Replicate,62.24845123,62.24845123
387,83,1,2.332340956,18.56607056,68,88.3,Abl1 M290L,256:512 Third Replicate,59.42458725,59.42458725
388,74,5,2.283004999,18.44651985,69,88.2,Abl1 M290L,256:512 Third Replicate,55.87007141,55.87007141
389,77,3,2.392613173,18.33860588,70,88.2,Abl1 M290L,256:512 Third Replicate,58.3837204,58.3837204
390,64,5,2.29843688,18.46624565,71,88.2,Abl1 M290L,256:512 Third Replicate,54.11480713,54.11480713
391,88,2,2.33450222,18.43107986,72,88.2,Abl1 M290L,256:512 Third Replicate,61.57416916,61.57416916
392,72,1,2.332682371,18.43483162,73,88.2,Abl1 M290L,256:512 Third Replicate,59.61481857,59.61481857
393,64,2,2.340206623,18.40371323,74,88.2,Abl1 M290L,256:512 Third Replicate,60.49142838,60.49142838
394,91,5,2.695001602,18.50810051,75,88.2,Abl1 M290L,256:512 Third Replicate,53.77061844,53.77061844
395,86,1,2.37691927,18.47755241,76,88.1,Abl1 M290L,256:512 Third Replicate,62.87010193,62.87010193
396,90,5,2.815835953,18.57660294,77,88.1,Abl1 M290L,256:512 Third Replicate,34.00860214,34.00860214
397,78,5,2.452295065,18.41939163,78,88.1,Abl1 M290L,256:512 Third Replicate,33.16519928,33.16519928
398,82,5,2.321236372,18.43803215,79,88.1,Abl1 M290L,256:512 Third Replicate,34.48669815,34.48669815
399,90,1,2.342987061,18.45619011,80,88.1,Abl1 M290L,256:512 Third Replicate,57.09450912,57.09450912
400,75,1,2.325043678,18.40330696,81,88.1,Abl1 M290L,256:512 Third Replicate,60.38712311,60.38712311
401,74,2,2.39420414,18.49326897,82,88.1,Abl1 M290L,256:512 Third Replicate,60.94765091,60.94765091
402,66,1,2.318552494,18.41116142,83,88.1,Abl1 M290L,256:512 Third Replicate,57.34090805,57.34090805
403,83,4,2.481300116,18.55554771,84,88.1,Abl1 M290L,256:512 Third Replicate,62.03900528,62.03900528
404,73,1,2.397560358,18.40701103,85,88,Abl1 M290L,256:512 Third Replicate,56.92314911,56.92314911
405,75,4,14.03606606,7.737798214,86,88,Abl1 M290L,256:512 Third Replicate,52.01011276,52.01011276
406,78,2,2.41228199,18.47932053,87,88,Abl1 M290L,256:512 Third Replicate,60.29121399,60.29121399
407,69,2,2.344763994,18.52233124,88,88,Abl1 M290L,256:512 Third Replicate,59.37550354,59.37550354
408,80,2,2.390944481,18.39535332,89,87.9,Abl1 M290L,256:512 Third Replicate,64.14540863,64.14540863
409,76,2,2.326910734,18.5037117,90,87.9,Abl1 M290L,256:512 Third Replicate,57.32333374,57.32333374
410,73,2,2.370185137,18.42805481,91,87.9,Abl1 M290L,256:512 Third Replicate,62.30042267,62.30042267
411,80,3,2.38261199,18.14924431,92,87.9,Abl1 M290L,256:512 Third Replicate,55.41886139,55.41886139
412,68,5,2.339469671,18.50015259,93,87.9,Abl1 M290L,256:512 Third Replicate,33.41627121,33.41627121
413,79,2,2.391560793,18.3749218,94,87.9,Abl1 M290L,256:512 Third Replicate,60.96460342,60.96460342
414,79,5,2.323536158,18.40974045,95,87.8,Abl1 M290L,256:512 Third Replicate,36.43641281,36.43641281
415,87,5,2.384912491,18.55062294,96,87.8,Abl1 M290L,256:512 Third Replicate,33.54205322,33.54205322
416,68,1,2.402580261,18.39995766,97,87.8,Abl1 M290L,256:512 Third Replicate,58.30718613,58.30718613
417,76,4,5.16280508,17.92020798,98,87.7,Abl1 M290L,256:512 Third Replicate,56.11022949,56.11022949
418,93,3,2.482083797,18.3847332,99,87.7,Abl1 M290L,256:512 Third Replicate,56.35348511,56.35348511
419,77,5,2.554570198,18.74081802,100,87.6,Abl1 M290L,256:512 Third Replicate,33.74177551,33.74177551
420,82,1,2.368546009,18.48061943,101,87.6,Abl1 M290L,256:512 Third Replicate,60.69567108,60.69567108
421,93,2,2.390091181,18.53560638,102,87.6,Abl1 M290L,256:512 Third Replicate,58.58852386,58.58852386
422,65,3,2.326054573,18.2378006,103,87.6,Abl1 M290L,256:512 Third Replicate,54.11428452,54.11428452
423,91,2,2.68988061,18.46872902,104,87.5,Abl1 M290L,256:512 Third Replicate,62.75281525,62.75281525
424,85,3,2.389445782,18.36307907,105,87.5,Abl1 M290L,256:512 Third Replicate,56.53284836,56.53284836
425,81,5,2.560576677,18.66788483,106,87.4,Abl1 M290L,256:512 Third Replicate,34.90417099,34.90417099
426,69,3,13.81661701,8.070203781,107,87.4,Abl1 M290L,256:512 Third Replicate,32.19927979,32.19927979
427,67,5,2.297856808,18.53580475,108,87.4,Abl1 M290L,256:512 Third Replicate,35.08110046,35.08110046
428,75,5,2.532345772,18.62145615,109,87.4,Abl1 M290L,256:512 Third Replicate,34.87424088,34.87424088
429,67,3,2.366728067,18.41939735,110,87.4,Abl1 M290L,256:512 Third Replicate,57.04792786,57.04792786
430,85,2,2.344418764,18.50051308,111,87.4,Abl1 M290L,256:512 Third Replicate,60.15720367,60.15720367
431,87,4,8.004227638,16.62612534,112,87.3,Abl1 M290L,256:512 Third Replicate,55.15360641,55.15360641
432,92,5,2.728842735,18.46718216,113,87.3,Abl1 M290L,256:512 Third Replicate,33.21463776,33.21463776
433,66,3,2.427324772,18.40911293,114,87.2,Abl1 M290L,256:512 Third Replicate,48.909729,48.909729
434,71,5,2.892548561,18.32452965,115,87.2,Abl1 M290L,256:512 Third Replicate,31.83503342,31.83503342
435,68,3,2.376930952,18.37014961,116,87.2,Abl1 M290L,256:512 Third Replicate,52.7238121,52.7238121
436,84,3,2.279011965,18.35098267,117,87.2,Abl1 M290L,256:512 Third Replicate,51.53453064,51.53453064
437,69,1,2.411123514,18.38385582,118,87.1,Abl1 M290L,256:512 Third Replicate,58.31739044,58.31739044
438,84,1,2.347117186,18.41444969,119,87.1,Abl1 M290L,256:512 Third Replicate,55.42976761,55.42976761
439,69,5,3.004432678,18.40556145,120,87.1,Abl1 M290L,256:512 Third Replicate,33.07026291,33.07026291
440,80,1,2.334888935,18.35468674,121,87,Abl1 M290L,256:512 Third Replicate,62.15346527,62.15346527
441,92,1,2.452337742,18.3554306,122,86.9,Abl1 M290L,256:512 Third Replicate,60.27098083,60.27098083
442,76,3,13.84069347,8.232638359,123,86.9,Abl1 M290L,256:512 Third Replicate,25.44189835,25.44189835
443,76,1,2.478896856,18.36162376,124,86.9,Abl1 M290L,256:512 Third Replicate,55.04962921,55.04962921
444,74,3,3.924348354,18.4136219,125,86.8,Abl1 M290L,256:512 Third Replicate,51.26435089,51.26435089
445,82,3,14.06345367,7.393906593,126,86.8,Abl1 M290L,256:512 Third Replicate,32.14801025,32.14801025
446,83,3,2.613870144,18.48323059,127,86.8,Abl1 M290L,256:512 Third Replicate,56.2780838,56.2780838
447,90,3,2.522692442,18.31306648,128,86.8,Abl1 M290L,256:512 Third Replicate,53.92165375,53.92165375
448,88,1,2.390013933,18.37876892,129,86.8,Abl1 M290L,256:512 Third Replicate,59.15836716,59.15836716
449,70,5,2.575744152,18.56575966,130,86.8,Abl1 M290L,256:512 Third Replicate,31.75720406,31.75720406
450,67,1,2.286293507,18.42747116,131,86.7,Abl1 M290L,256:512 Third Replicate,56.54940033,56.54940033
451,89,1,2.385575533,18.30493546,132,86.7,Abl1 M290L,256:512 Third Replicate,55.85137177,55.85137177
